Age,Gender,Monthly_Income,Occupation,Location_Type,Cinema_Visit_Frequency,Spend_Per_Visit,Movie_Importance,Preferred_Genres,Preferred_Time,Movie_Companion,Group_Movie_Conflict,Use_Poll_Booking,Seat_Importance,Pay_Extra_Seat,Buy_Snacks,Use_Snack_Preorder,Enjoy_PostCredit,Want_Spoiler_Free_Alerts,Inclusive_Screenings,Eco_Labels_Influence,Follow_Fan_Communities,Want_Exclusive_Content,AI_Recommendation_Interest,Loyalty_SplitPay_Interest,Use_App_Regularly
42,Prefer not to say,2820,Homemaker,Tier-2 City,Occasionally,95,3,"Action, Comedy, Horror, Other, Romance, Animation, Documentary, Sci-Fi, Drama",Morning,Alone,Yes,No,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,4,Yes
31,Non-binary,2450,Retired,Tier-1 City,Rarely,108,4,"Romance, Sci-Fi, Drama, Comedy, Documentary, Action, Other, Horror",Morning,Friends/Group,No,No,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,4,No
19,Prefer not to say,1398,Homemaker,Rural Area,Never,61,2,"Documentary, Comedy, Horror, Drama",Evening,Friends/Group,Yes,No,5,Yes,Yes,Yes,Yes,No,No,No,Yes,No,4,5,Yes
45,Prefer not to say,1994,Working Professional,Rural Area,Rarely,77,4,"Documentary, Other, Comedy, Animation, Romance, Drama, Sci-Fi, Horror, Action",Afternoon,Friends/Group,No,Yes,1,No,Yes,No,No,Yes,Yes,No,Yes,Yes,5,2,Yes
19,Male,2422,Student,Tier-1 City,Weekly,22,5,"Romance, Other, Horror, Animation, Action, Sci-Fi, Comedy, Documentary, Drama",Evening,Partner,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,2,4,Yes
52,Non-binary,1231,Retired,Tier-2 City,Monthly,69,5,"Documentary, Drama, Other, Animation, Sci-Fi, Comedy, Romance",Afternoon,Alone,Yes,Yes,3,No,Yes,Yes,No,Yes,Yes,No,No,Yes,1,3,Yes
17,Female,1623,Homemaker,Tier-2 City,Weekly,76,4,"Animation, Comedy, Drama, Sci-Fi",Evening,Family,Yes,Yes,4,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,5,5,Yes
37,Male,3279,Other,Tier-1 City,Monthly,78,3,"Comedy, Sci-Fi, Documentary, Horror, Romance, Animation, Action, Drama, Other",Night,Partner,No,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,5,5,Yes
51,Non-binary,4326,Student,Town,Monthly,74,1,"Animation, Comedy, Drama, Documentary, Sci-Fi, Horror, Romance",Night,Family,Yes,Yes,5,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,5,3,Yes
51,Male,17013,Working Professional,Rural Area,Weekly,76,4,"Romance, Horror, Comedy, Other, Action, Documentary, Sci-Fi, Animation",Night,Friends/Group,Yes,No,3,No,Yes,Yes,Yes,Yes,No,No,Yes,No,4,3,Yes
24,Female,7761,Homemaker,Town,Weekly,20,3,"Other, Comedy, Animation, Horror, Documentary, Drama",Night,Friends/Group,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3,1,Yes
24,Female,3572,Working Professional,Tier-2 City,Rarely,80,2,"Comedy, Other, Romance, Sci-Fi, Horror, Drama, Documentary",Morning,Partner,No,No,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,4,Yes
33,Non-binary,2367,Working Professional,Tier-2 City,Weekly,84,4,"Action, Comedy, Documentary, Animation, Sci-Fi, Other, Horror, Drama, Romance",Morning,Alone,Yes,No,2,Yes,Yes,No,No,Yes,Yes,No,No,No,5,5,Yes
31,Female,3527,Retired,Town,Rarely,101,2,"Sci-Fi, Animation, Other, Documentary, Horror, Comedy, Action, Romance",Evening,Friends/Group,Yes,Yes,2,No,No,Yes,Yes,No,Yes,Yes,No,Yes,2,4,Yes
35,Male,4850,Retired,Tier-1 City,Rarely,82,3,"Sci-Fi, Animation, Romance, Drama, Action, Other",Evening,Family,Yes,No,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,4,3,Yes
28,Female,1314,Homemaker,Town,Rarely,72,3,"Other, Animation, Documentary, Comedy, Drama, Action, Romance, Horror",Night,Family,No,Yes,2,No,Yes,Yes,No,Yes,Yes,No,No,Yes,4,1,Yes
23,Male,2318,Other,Town,Monthly,97,3,"Other, Romance, Action, Drama",Afternoon,Partner,No,No,2,Yes,Yes,No,No,Yes,Yes,No,No,Yes,4,5,Yes
15,Male,5578,Homemaker,Rural Area,Monthly,27,3,"Horror, Animation, Romance, Sci-Fi",Night,Family,Yes,Yes,3,No,Yes,No,No,No,Yes,No,No,No,3,1,Yes
59,Female,2210,Other,Rural Area,Weekly,64,5,"Romance, Animation, Horror, Documentary, Other, Comedy, Drama",Evening,Alone,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,5,2,Yes
27,Non-binary,3120,Working Professional,Town,Monthly,59,3,"Documentary, Drama, Comedy, Sci-Fi, Horror",Night,Friends/Group,Yes,Yes,3,Yes,No,Yes,Yes,Yes,No,No,No,No,2,5,No
18,Prefer not to say,3215,Student,Town,Weekly,74,5,"Animation, Drama, Documentary, Romance, Comedy, Sci-Fi",Evening,Family,Yes,No,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1,1,Yes
15,Female,1509,Homemaker,Tier-2 City,Monthly,31,1,"Comedy, Action, Other, Romance",Night,Family,Yes,Yes,2,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3,2,Yes
54,Male,2124,Homemaker,Rural Area,Never,101,5,"Animation, Drama, Action, Comedy, Horror, Sci-Fi, Documentary",Afternoon,Friends/Group,No,Yes,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1,1,Yes
46,Male,2018,Other,Rural Area,Never,70,2,"Animation, Drama, Horror, Sci-Fi, Other, Romance, Comedy, Documentary",Night,Partner,Yes,No,2,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,5,3,Yes
48,Female,1066,Working Professional,Tier-2 City,Weekly,81,1,"Drama, Animation, Sci-Fi, Action, Documentary",Afternoon,Family,No,No,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,4,Yes
42,Non-binary,1061,Working Professional,Tier-1 City,Monthly,79,2,"Horror, Sci-Fi, Other, Documentary, Romance, Drama, Action",Afternoon,Partner,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,4,2,Yes
45,Non-binary,5454,Other,Rural Area,Monthly,100,4,"Documentary, Romance, Action, Sci-Fi",Evening,Partner,No,Yes,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1,5,No
22,Male,1797,Working Professional,Rural Area,Rarely,37,4,"Comedy, Drama, Romance, Animation, Sci-Fi, Documentary, Other",Afternoon,Family,Yes,Yes,1,No,Yes,No,Yes,Yes,No,Yes,No,Yes,4,4,Yes
53,Male,2824,Retired,Tier-1 City,Occasionally,77,5,"Comedy, Other, Documentary, Horror, Action, Drama, Romance, Sci-Fi",Morning,Alone,Yes,No,1,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,5,1,Yes
40,Non-binary,1887,Student,Rural Area,Weekly,97,2,"Other, Action, Horror, Animation, Sci-Fi, Romance",Morning,Partner,Yes,No,2,No,Yes,No,No,Yes,Yes,No,Yes,Yes,5,2,No
48,Prefer not to say,8061,Homemaker,Rural Area,Occasionally,73,4,"Romance, Animation, Drama, Documentary, Other, Comedy, Action, Horror",Morning,Family,Yes,No,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,5,4,Yes
17,Female,1750,Student,Tier-1 City,Occasionally,55,4,"Sci-Fi, Action, Romance, Horror, Other, Comedy, Drama, Documentary, Animation",Evening,Partner,Yes,Yes,1,No,No,Yes,Yes,Yes,No,No,Yes,Yes,4,4,Yes
26,Male,2403,Homemaker,Tier-1 City,Weekly,62,4,"Action, Sci-Fi, Horror, Other, Comedy, Romance, Documentary, Drama, Animation",Morning,Friends/Group,No,Yes,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1,No
15,Male,6153,Retired,Town,Monthly,67,1,"Sci-Fi, Other, Animation, Drama, Action, Documentary, Romance, Horror",Evening,Alone,No,Yes,2,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,5,3,Yes
58,Non-binary,5611,Working Professional,Tier-2 City,Weekly,60,1,"Drama, Documentary, Other, Comedy, Animation, Romance, Horror, Action",Evening,Alone,Yes,No,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,5,4,Yes
19,Female,1514,Other,Tier-2 City,Occasionally,71,3,"Action, Romance, Other, Comedy, Sci-Fi, Documentary, Horror, Drama",Morning,Friends/Group,Yes,Yes,4,Yes,Yes,Yes,No,Yes,No,Yes,No,No,5,4,No
44,Non-binary,5056,Retired,Tier-1 City,Monthly,105,2,"Horror, Documentary, Romance, Animation, Comedy, Sci-Fi, Drama",Afternoon,Friends/Group,Yes,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1,5,Yes
44,Female,2532,Student,Tier-1 City,Never,63,4,"Romance, Action, Other, Drama, Documentary, Sci-Fi, Horror, Comedy, Animation",Night,Partner,Yes,Yes,3,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,2,4,No
31,Female,2649,Other,Rural Area,Weekly,65,2,"Sci-Fi, Documentary, Romance, Other, Comedy, Horror, Drama",Evening,Friends/Group,Yes,Yes,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1,1,Yes
37,Female,1358,Working Professional,Town,Weekly,84,3,"Animation, Documentary, Drama, Comedy, Sci-Fi, Horror, Action, Romance, Other",Morning,Alone,No,Yes,2,No,Yes,Yes,Yes,Yes,No,No,No,Yes,2,1,Yes
29,Male,1210,Retired,Town,Monthly,71,5,"Romance, Action, Documentary, Sci-Fi, Drama, Horror, Other",Evening,Friends/Group,No,Yes,5,No,No,Yes,No,Yes,No,No,Yes,Yes,5,2,Yes
51,Prefer not to say,4254,Other,Tier-1 City,Never,48,3,"Sci-Fi, Romance, Drama, Animation, Action, Documentary, Horror, Comedy, Other",Afternoon,Family,No,Yes,5,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,2,1,Yes
35,Non-binary,2715,Retired,Rural Area,Never,73,4,"Horror, Other, Sci-Fi, Drama, Comedy, Romance, Documentary, Action, Animation",Afternoon,Family,Yes,Yes,4,No,Yes,No,Yes,No,No,Yes,Yes,No,1,4,Yes
28,Prefer not to say,2435,Retired,Rural Area,Monthly,73,5,"Action, Animation, Other, Sci-Fi",Morning,Partner,No,Yes,1,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,5,4,Yes
16,Non-binary,4268,Working Professional,Tier-2 City,Rarely,94,5,"Documentary, Romance, Comedy, Other",Evening,Alone,No,No,1,Yes,No,No,Yes,Yes,No,No,Yes,Yes,4,2,Yes
25,Female,4625,Homemaker,Tier-2 City,Weekly,55,3,"Sci-Fi, Horror, Action, Animation, Other, Romance",Night,Family,Yes,Yes,2,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3,4,Yes
53,Male,1432,Other,Rural Area,Weekly,94,4,"Horror, Comedy, Romance, Action",Night,Friends/Group,Yes,Yes,2,Yes,No,No,Yes,Yes,No,Yes,No,No,1,3,Yes
52,Prefer not to say,3355,Working Professional,Tier-2 City,Occasionally,73,5,"Drama, Animation, Romance, Documentary",Evening,Family,No,Yes,2,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1,Yes
48,Male,1363,Retired,Tier-1 City,Monthly,52,3,"Drama, Comedy, Romance, Documentary, Other, Sci-Fi, Animation, Action",Evening,Family,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,3,Yes
52,Non-binary,4479,Working Professional,Rural Area,Occasionally,48,3,"Documentary, Sci-Fi, Animation, Horror, Drama, Other, Action, Romance, Comedy",Evening,Partner,Yes,No,5,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,5,3,Yes
48,Male,3674,Homemaker,Tier-2 City,Occasionally,113,4,"Animation, Other, Drama, Action",Morning,Friends/Group,Yes,Yes,4,Yes,No,Yes,No,Yes,No,No,No,No,2,5,No
32,Male,8844,Other,Town,Never,71,3,"Sci-Fi, Drama, Horror, Action, Animation, Comedy",Afternoon,Friends/Group,Yes,No,3,No,Yes,No,Yes,Yes,No,Yes,Yes,No,2,4,Yes
44,Prefer not to say,1178,Homemaker,Rural Area,Weekly,93,3,"Animation, Drama, Romance, Horror, Action, Comedy, Documentary, Other",Night,Friends/Group,Yes,Yes,3,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,2,Yes
29,Female,1146,Student,Rural Area,Occasionally,160,3,"Comedy, Documentary, Romance, Drama, Action",Morning,Partner,No,Yes,5,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,5,4,No
41,Male,1828,Other,Town,Never,127,2,"Comedy, Other, Sci-Fi, Romance",Evening,Friends/Group,No,Yes,4,No,Yes,No,Yes,No,No,Yes,Yes,Yes,3,1,Yes
48,Female,1758,Homemaker,Tier-1 City,Monthly,92,1,"Documentary, Action, Horror, Comedy, Other, Sci-Fi",Evening,Friends/Group,No,Yes,2,Yes,No,Yes,Yes,Yes,No,No,No,Yes,1,3,Yes
52,Non-binary,1709,Retired,Town,Occasionally,69,2,"Animation, Sci-Fi, Comedy, Romance, Drama, Horror, Documentary, Action, Other",Afternoon,Family,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,1,4,Yes
47,Male,6917,Other,Rural Area,Weekly,68,3,"Animation, Other, Documentary, Romance, Action, Comedy, Sci-Fi",Evening,Family,No,No,5,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1,No
38,Prefer not to say,1717,Other,Tier-1 City,Occasionally,89,1,"Documentary, Comedy, Sci-Fi, Animation, Drama, Romance, Horror",Morning,Friends/Group,Yes,Yes,5,Yes,No,No,No,Yes,No,Yes,Yes,Yes,5,5,Yes
29,Non-binary,1793,Working Professional,Tier-2 City,Monthly,88,5,"Animation, Action, Romance, Other, Documentary, Drama",Morning,Alone,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,3,2,No
44,Non-binary,4561,Retired,Tier-2 City,Occasionally,78,2,"Romance, Comedy, Animation, Horror, Drama, Documentary, Action, Sci-Fi",Afternoon,Alone,Yes,Yes,5,No,Yes,No,Yes,No,No,No,Yes,Yes,3,4,No
56,Prefer not to say,2493,Student,Tier-2 City,Weekly,75,2,"Horror, Sci-Fi, Romance, Other, Action, Drama, Comedy",Morning,Friends/Group,Yes,Yes,3,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,5,2,Yes
31,Male,4748,Homemaker,Rural Area,Never,86,2,"Documentary, Horror, Comedy, Action",Night,Alone,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,No,Yes,No,2,2,Yes
19,Male,1169,Working Professional,Town,Weekly,160,4,"Action, Horror, Documentary, Animation, Other",Morning,Partner,Yes,Yes,3,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,4,3,Yes
43,Non-binary,2671,Homemaker,Tier-1 City,Never,67,3,"Sci-Fi, Documentary, Other, Horror, Action, Animation, Comedy, Romance",Morning,Family,Yes,Yes,2,Yes,No,Yes,Yes,Yes,No,No,Yes,No,1,5,Yes
18,Male,1085,Student,Tier-2 City,Rarely,42,5,"Action, Animation, Other, Comedy, Sci-Fi, Horror",Morning,Partner,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,2,1,Yes
24,Female,1161,Student,Tier-1 City,Weekly,87,5,"Other, Drama, Romance, Sci-Fi, Comedy, Action, Horror, Documentary, Animation",Night,Family,No,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,5,No
31,Prefer not to say,6922,Other,Rural Area,Weekly,61,5,"Action, Documentary, Sci-Fi, Other, Comedy, Animation, Romance, Drama, Horror",Evening,Alone,Yes,No,2,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,1,4,Yes
24,Female,1374,Student,Tier-2 City,Monthly,43,3,"Comedy, Documentary, Sci-Fi, Other, Animation, Action",Morning,Alone,No,Yes,5,Yes,No,Yes,Yes,Yes,No,No,No,Yes,5,1,Yes
31,Male,2900,Homemaker,Rural Area,Occasionally,59,1,"Comedy, Documentary, Sci-Fi, Animation",Afternoon,Friends/Group,Yes,Yes,5,No,Yes,Yes,Yes,Yes,No,No,Yes,No,3,3,Yes
34,Non-binary,2323,Retired,Town,Never,77,2,"Comedy, Horror, Documentary, Drama, Animation",Night,Alone,Yes,No,4,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,4,Yes
38,Prefer not to say,2066,Retired,Rural Area,Never,70,3,"Comedy, Drama, Documentary, Other, Action, Romance",Afternoon,Alone,No,Yes,2,Yes,No,No,Yes,Yes,No,Yes,No,Yes,4,4,Yes
19,Male,6752,Other,Rural Area,Monthly,51,2,"Comedy, Other, Drama, Documentary, Horror, Romance",Morning,Friends/Group,Yes,Yes,1,Yes,No,No,No,Yes,Yes,Yes,Yes,No,2,2,Yes
48,Male,1055,Homemaker,Town,Monthly,40,3,"Romance, Drama, Horror, Comedy, Sci-Fi, Action, Animation, Documentary, Other",Afternoon,Friends/Group,Yes,Yes,4,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,5,1,Yes
20,Non-binary,3725,Homemaker,Tier-1 City,Occasionally,76,2,"Action, Documentary, Other, Animation, Romance",Morning,Family,No,Yes,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4,2,Yes
16,Non-binary,9268,Student,Town,Occasionally,63,3,"Comedy, Sci-Fi, Horror, Romance, Animation",Night,Alone,Yes,Yes,1,No,Yes,Yes,No,Yes,No,No,Yes,No,3,1,No
27,Female,3053,Homemaker,Town,Weekly,69,1,"Drama, Horror, Comedy, Romance, Other, Documentary, Animation, Action, Sci-Fi",Afternoon,Family,No,No,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5,4,Yes
57,Prefer not to say,7904,Working Professional,Rural Area,Rarely,71,5,"Action, Drama, Romance, Horror, Sci-Fi, Other, Documentary, Comedy",Afternoon,Family,Yes,No,5,No,Yes,Yes,No,No,No,No,Yes,No,3,3,Yes
57,Prefer not to say,1134,Student,Tier-1 City,Occasionally,83,2,"Animation, Action, Sci-Fi, Comedy, Romance, Documentary",Morning,Partner,Yes,No,4,Yes,Yes,No,No,Yes,No,No,Yes,Yes,5,3,Yes
25,Non-binary,14136,Working Professional,Tier-2 City,Monthly,91,3,"Comedy, Romance, Animation, Sci-Fi, Documentary, Other, Horror, Action",Morning,Alone,Yes,No,5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,5,2,Yes
37,Female,1753,Other,Town,Occasionally,77,1,"Action, Horror, Other, Comedy, Documentary, Sci-Fi",Evening,Alone,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,5,1,Yes
30,Prefer not to say,4280,Retired,Tier-1 City,Never,68,1,"Drama, Action, Documentary, Romance, Other",Morning,Partner,No,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,2,2,Yes
45,Non-binary,10947,Other,Town,Rarely,75,5,"Horror, Animation, Drama, Documentary, Sci-Fi, Other",Morning,Family,No,No,5,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,1,No
25,Male,1741,Retired,Town,Weekly,68,3,"Comedy, Action, Sci-Fi, Other",Evening,Alone,Yes,No,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1,3,Yes
30,Prefer not to say,3654,Other,Town,Never,42,2,"Action, Documentary, Sci-Fi, Other, Romance",Morning,Family,Yes,Yes,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,2,4,No
22,Female,1551,Homemaker,Town,Never,96,4,"Documentary, Romance, Horror, Comedy, Drama",Morning,Partner,No,No,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,1,1,Yes
18,Female,3082,Working Professional,Rural Area,Rarely,93,1,"Comedy, Romance, Other, Action, Animation",Evening,Friends/Group,Yes,Yes,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,2,3,No
54,Female,2558,Retired,Tier-1 City,Weekly,114,1,"Animation, Horror, Documentary, Comedy, Action, Other, Drama, Romance, Sci-Fi",Night,Family,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,2,4,Yes
18,Male,9939,Student,Tier-1 City,Monthly,120,5,"Drama, Horror, Sci-Fi, Documentary, Comedy, Romance, Animation",Night,Alone,Yes,Yes,4,Yes,No,No,No,Yes,No,No,No,No,3,4,Yes
39,Prefer not to say,3344,Working Professional,Tier-1 City,Weekly,51,3,"Documentary, Horror, Romance, Drama, Animation",Morning,Friends/Group,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,5,Yes
17,Prefer not to say,2075,Student,Town,Occasionally,68,4,"Romance, Drama, Action, Other, Sci-Fi",Morning,Family,No,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,2,No
46,Male,1302,Working Professional,Rural Area,Never,125,4,"Sci-Fi, Drama, Action, Horror",Evening,Family,No,Yes,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,5,3,No
17,Prefer not to say,1409,Working Professional,Town,Occasionally,74,4,"Animation, Drama, Other, Documentary, Comedy, Romance, Horror",Evening,Friends/Group,Yes,Yes,5,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,5,2,Yes
41,Male,1638,Other,Town,Monthly,79,3,"Drama, Horror, Action, Documentary, Sci-Fi",Night,Friends/Group,Yes,Yes,4,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,2,1,Yes
43,Male,1722,Retired,Tier-1 City,Occasionally,44,2,"Horror, Documentary, Animation, Other, Drama, Action, Sci-Fi",Afternoon,Friends/Group,Yes,Yes,5,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,5,1,Yes
46,Male,5753,Retired,Town,Weekly,78,1,"Horror, Other, Drama, Documentary, Sci-Fi, Comedy, Animation",Morning,Alone,Yes,No,1,No,No,Yes,No,Yes,No,No,No,Yes,3,4,No
33,Female,3059,Working Professional,Tier-2 City,Occasionally,113,3,"Action, Animation, Other, Documentary, Horror",Afternoon,Alone,Yes,Yes,2,No,Yes,Yes,Yes,Yes,No,No,No,Yes,3,3,No
35,Prefer not to say,2852,Homemaker,Town,Monthly,100,4,"Other, Action, Horror, Sci-Fi, Animation, Romance, Drama, Documentary, Comedy",Afternoon,Family,No,Yes,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,2,3,No
19,Male,1304,Homemaker,Tier-2 City,Monthly,62,1,"Horror, Comedy, Sci-Fi, Action, Other, Documentary, Romance",Evening,Family,Yes,Yes,2,Yes,No,Yes,Yes,No,No,No,Yes,Yes,5,2,No
32,Prefer not to say,5917,Student,Town,Monthly,67,1,"Sci-Fi, Horror, Romance, Action, Animation, Documentary",Morning,Partner,Yes,Yes,4,Yes,No,Yes,Yes,Yes,No,No,Yes,No,4,2,No
42,Female,4207,Student,Rural Area,Weekly,52,4,"Sci-Fi, Drama, Romance, Horror, Other, Action, Comedy, Documentary, Animation",Morning,Alone,Yes,No,2,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,1,3,Yes
56,Male,1175,Other,Rural Area,Monthly,57,4,"Animation, Drama, Other, Documentary, Horror, Action, Romance, Sci-Fi, Comedy",Evening,Family,Yes,Yes,4,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,5,4,No
36,Non-binary,4076,Working Professional,Tier-1 City,Never,36,1,"Romance, Action, Drama, Horror, Animation, Comedy, Sci-Fi, Documentary, Other",Afternoon,Friends/Group,Yes,No,2,Yes,Yes,No,Yes,No,No,Yes,No,Yes,3,4,Yes
35,Female,2960,Student,Town,Monthly,73,5,"Action, Romance, Other, Animation, Horror, Drama, Comedy, Documentary, Sci-Fi",Evening,Friends/Group,No,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,4,No
20,Non-binary,1213,Student,Tier-2 City,Occasionally,105,1,"Drama, Comedy, Sci-Fi, Romance, Documentary, Animation",Night,Alone,Yes,Yes,4,No,Yes,Yes,No,No,No,Yes,No,No,4,5,Yes
15,Prefer not to say,2532,Working Professional,Tier-2 City,Occasionally,82,2,"Horror, Comedy, Romance, Other, Sci-Fi, Documentary",Morning,Friends/Group,No,Yes,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,2,2,Yes
19,Prefer not to say,2657,Other,Town,Occasionally,102,2,"Horror, Romance, Drama, Animation, Sci-Fi, Other, Comedy, Action, Documentary",Night,Partner,Yes,Yes,5,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,4,4,Yes
55,Female,1453,Student,Tier-2 City,Weekly,96,5,"Romance, Documentary, Horror, Sci-Fi, Other, Action",Evening,Family,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4,3,Yes
26,Prefer not to say,8282,Other,Rural Area,Occasionally,64,3,"Other, Sci-Fi, Horror, Documentary, Drama, Action, Animation",Morning,Family,Yes,Yes,3,No,No,No,Yes,No,Yes,No,Yes,Yes,1,5,Yes
40,Non-binary,5742,Retired,Tier-2 City,Weekly,59,1,"Comedy, Other, Horror, Documentary, Drama, Action, Animation",Night,Family,Yes,Yes,3,No,No,Yes,No,Yes,No,No,No,Yes,3,4,Yes
48,Male,3764,Other,Tier-1 City,Weekly,60,2,"Sci-Fi, Comedy, Romance, Documentary, Horror",Night,Alone,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4,1,Yes
28,Male,2551,Homemaker,Rural Area,Monthly,40,1,"Horror, Action, Drama, Other, Sci-Fi",Afternoon,Friends/Group,Yes,No,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,5,Yes
40,Male,2326,Homemaker,Rural Area,Never,75,5,"Documentary, Romance, Horror, Animation, Action",Morning,Partner,No,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,5,5,Yes
59,Female,3631,Other,Rural Area,Monthly,16,4,"Horror, Comedy, Action, Documentary, Sci-Fi, Drama",Night,Alone,No,Yes,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,2,Yes
41,Prefer not to say,2971,Homemaker,Town,Monthly,86,5,"Romance, Other, Horror, Sci-Fi, Documentary, Animation, Comedy",Night,Family,Yes,Yes,3,No,Yes,Yes,No,Yes,No,No,Yes,No,1,1,No
23,Non-binary,1160,Retired,Town,Weekly,76,5,"Drama, Sci-Fi, Comedy, Other, Animation, Horror",Afternoon,Partner,Yes,Yes,4,Yes,Yes,Yes,Yes,No,No,No,No,No,3,5,Yes
40,Prefer not to say,2796,Working Professional,Rural Area,Weekly,84,5,"Sci-Fi, Action, Comedy, Drama, Romance, Horror",Night,Family,Yes,Yes,5,No,Yes,No,No,Yes,Yes,No,No,Yes,2,5,Yes
36,Prefer not to say,5104,Homemaker,Town,Occasionally,96,2,"Drama, Sci-Fi, Comedy, Animation, Romance",Night,Family,Yes,No,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3,2,Yes
44,Prefer not to say,2536,Homemaker,Tier-2 City,Occasionally,78,5,"Horror, Comedy, Action, Drama, Sci-Fi",Night,Alone,Yes,No,2,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,5,3,Yes
